Index,Name1,Title,Ministry of the Solicitor General,Purpose,Start Date,End Date,Destination,Attendees,Other Attendees,Air Fare,Other Transportation,Accommodation,Meals,Incidentals,Subtotal,Hospitality,Other Expenses,Total
"GRAHAM HARKNESS, JENNIFER","GRAHAM HARKNESS, JENNIFER",Executive Director (OPS Ministry),Transportation,Regular travel to routine meetings,43633,43676,"Toronto, Mississauga, Vaughan, St. Catharines, ON",,,0,989.07,1006.54,397.5,0,2393.11,0,0,2393.11
"GRAHAM HARKNESS, JENNIFER","GRAHAM HARKNESS, JENNIFER",Executive Director (OPS Ministry),Transportation,Regular travel to routine meetings,43678,43725,"Toronto, Ottawa, Vaughan, St. Catharines, ON",,,0,1043.51,178.74,222.5,0,1444.75,0,0,1444.75
"GRAHAM HARKNESS, JENNIFER","GRAHAM HARKNESS, JENNIFER",Executive Director (OPS Ministry),Transportation,Regular travel to routine meetings,43801,43818,"Toronto, Vaughan, St. Catharines, ON",,,0,440.38,894.99,332.5,0,1667.87,0,0,1667.87
"GRAHAM HARKNESS, JENNIFER","GRAHAM HARKNESS, JENNIFER",Executive Director (OPS Ministry),Transportation,Regular travel to routine meetings,43837,43875,"St. Catharines, Vaughan, Toronto, ON",,,0,901.9,1131.71,320,0,2353.61,0,0,2353.61
"GRAHAM HARKNESS, JENNIFER","GRAHAM HARKNESS, JENNIFER",Executive Director (OPS Ministry),Transportation,Regular Travel to Routine Meetings,43880,43907,"St. Catharines, Toronto, ON",,,0,418.34,2143.16,415,0,2976.5,0,0,2976.5
"GRIMES, SHANNON","GRIMES, SHANNON",Staff to Minister,Education,Provided support to the Minister at an announcement supporting French language education.,43593,43593,"Toronto, ON",,,0,9.6,0,0,0,9.6,0,0,9.6
"GRIMES, SHANNON","GRIMES, SHANNON",Staff to Minister,Education,Provided support to the Minister at the opening of the Janet Metcalfe Public School.,43627,43627,"Waterloo, ON",,,0,76.8,0,0,0,76.8,0,0,76.8
"GROEN, LAUREN","GROEN, LAUREN",Staff to Minister,Office of the Premier,Provided support to the Premier during a funding announcements in Kenora and Thunder Bay.,43753,43756,"Kenora, Thunder Bay, ON",,,699.79,76.88,210.3,125,0,1111.97,0,0,1111.97
"GROEN, LAUREN","GROEN, LAUREN",Staff to Minister,Office of the Premier,Provided support to the Premier during a funding announcement in Northern Ontario.,43755,43755,"Kenora, ON",,,0,0,397.22,0,0,397.22,0,0,397.22
"HAFFAR, JAD","HAFFAR, JAD",Staff to Minister,"Children, Community and Social Services",Provided support to the Minister during a funding announcement at the Children's Hospital of Eastern Ontario.,43634,43635,"Toronto, ON",,,0,0,222.12,0,0,222.12,0,0,222.12
"HAFFAR, JAD","HAFFAR, JAD",Staff to Minister,"Tourism, Culture and Sport",Attended Toronto International Film Festival events.,43714,43719,"Toronto, ON",,,0,74,0,0,0,74,0,0,74
"HALL, SIDNEY","HALL, SIDNEY",Staff to Parliamentary Assistant,"Agriculture, Food and Rural Affairs",Attended the 2019 Association of Municipalities of Ontario Conference.,43693,43698,"Ottawa, ON",,,0,121.98,525.3,0,0,647.28,0,0,647.28
"HALL, SIDNEY","HALL, SIDNEY",Staff to Minister,Colleges and Universities,Provided support to the Minister during an announcement at St Lawrence College.,43780,43780,"Brockville, ON",,,0,77.8,0,0,0,77.8,0,0,77.8
"HAMILTON, STEPHEN","HAMILTON, STEPHEN",Staff to Minister,Municipal Affairs and Housing,Attended meetings with the Ontario Conservation Authorities.,43868,43868,"Colborne, ON",,,0,140.4,0,0,0,140.4,0,0,140.4
"HAMILTON, STEPHEN","HAMILTON, STEPHEN",Staff to Minister,Municipal Affairs and Housing,Attended meetings with the Ontario Conservation Authorities.,43875,43875,"London, ON",,,0,124,0,0,0,124,0,0,124
"HAMILTON, STEPHEN","HAMILTON, STEPHEN",Staff to Minister,Municipal Affairs and Housing,Attended meetings with the Ontario Conservation Authorities.,43861,43861,"Barrie, ON",,,0,86.8,0,0,0,86.8,0,0,86.8
"HARALABIDIS, EVA","HARALABIDIS, EVA",Staff to Minister,Transportation,Provided support to the Minister at an Ontario trucking industry roundtable.,43777,43777,"Toronto, ON",,,0,18.8,0,0,0,18.8,0,0,18.8
"HARDEMAN, ERNIE","HARDEMAN, ERNIE",Minister,"Agriculture, Food and Rural Affairs",Attended the Tri-National Agricultural Accord Annual Meeting.,43781,43784,"Winnipeg, MB",,,938.86,132,569.85,0,0,1640.71,0,450,2090.71
"HARDEMAN, ERNIE","HARDEMAN, ERNIE",Minister,"Agriculture, Food and Rural Affairs",Attended the Annual Conference of Federal-Provincial-Territorial Ministers and Deputy Ministers of Agriculture.,43662,43665,"Quebec City, QC",,,683.39,0,991.68,0,0,1675.07,0,0,1675.07
"HARDEMAN, ERNIE","HARDEMAN, ERNIE",Minister,"Agriculture, Food and Rural Affairs",Attended a trade mission to South Korea and Japan.,43754,43763,"Seoul, South Korea, Osaka, Tokyo, Japan",,,2761.71,0,2657.74,0,0,5419.45,0,0,5419.45
"HARDEMAN, ERNIE","HARDEMAN, ERNIE",Minister,"Agriculture, Food and Rural Affairs",Attended the International Plowing Match.,43724,43725,"North Bay, ON",,,0,0,175.11,0,0,175.11,0,0,175.11
"HARDEMAN, ERNIE","HARDEMAN, ERNIE",Minister,"Agriculture, Food and Rural Affairs",Attended the 2019 Legislative Agriculture Chairs Summit.,43659,43662,"Calgary, AB",,,721.44,84.1,0,0,0,805.54,0,0,805.54
"HARDEMAN, ERNIE","HARDEMAN, ERNIE",Minister,"Agriculture, Food and Rural Affairs",Attended a roundtable and the Grenville County Plowing Match.,43735,43736,"Belleville, Kemptville, ON",,,0,0,152.77,0,0,152.77,0,0,152.77
"HARDEMAN, ERNIE","HARDEMAN, ERNIE",Minister,"Agriculture, Food and Rural Affairs",Attended the Council of the Federation Meeting 2019.,43800,43800,"Toronto, ON",,,0,25,0,0,0,25,0,0,25
"HARDEMAN, ERNIE","HARDEMAN, ERNIE",Minister,"Agriculture, Food and Rural Affairs",Attended the Dairy Farmers of Ontario Annual General Meeting.,43845,43845,"Toronto, ON",,,0,9,0,0,0,9,0,0,9
"HARDEMAN, ERNIE","HARDEMAN, ERNIE",Minister,"Agriculture, Food and Rural Affairs",Attended the Federal-Provincial-Territorial Meeting of Ministers of Agriculture.,43815,43817,"Ottawa, ON",,,0,0,258.54,0,0,258.54,0,0,258.54
"HARDEMAN, ERNIE","HARDEMAN, ERNIE",Minister,"Agriculture, Food and Rural Affairs",Attended the 2019 Association of Municipalities of Ontario Conference.,43695,43695,"Ottawa, ON",,,0,0,700.98,0,0,700.98,0,0,700.98
"HARDEMAN, ERNIE","HARDEMAN, ERNIE",Minister,"Agriculture, Food and Rural Affairs",Attended meetings and roundtables.,43644,43644,"Ottawa, ON",,,0,0,175.1,0,0,175.1,0,0,175.1
"HARDEMAN, ERNIE","HARDEMAN, ERNIE",Minister,"Agriculture, Food and Rural Affairs",Attended the Canada’s Ministers of Agriculture Meeting.,43815,43815,"Ottawa, ON","Tara Barry, Rhiannon Lloyd",,0,0,0,12.5,0,12.5,0,0,12.5
"HARDEMAN, ERNIE","HARDEMAN, ERNIE",Minister,"Agriculture, Food and Rural Affairs",Toured the province’s agriculture community to hear their views on the proposed Security from Trespass and Protecting Food Safety Act.,43863,43867,"Cornwall, Alfred, Peterborough, Lindsay, Barrie, Wilmot, Wyoming, Chesley, Stratford, ON","Vlad Yakovlyer, Rhiannon Lloyd",,0,0,433.64,70,0,503.64,0,0,503.64
"HARDEMAN, ERNIE","HARDEMAN, ERNIE",Minister,"Agriculture, Food and Rural Affairs",Attended the Rural Ontario Municipal Association Conference.,43849,43849,"Toronto, ON",,,0,25,0,0,0,25,0,0,25
"HARDEMAN, ERNIE","HARDEMAN, ERNIE",Minister,"Agriculture, Food and Rural Affairs",Attended the 2020 Ontario Good Roads Association Conference.,43884,43884,"Toronto, ON",,,0,10,0,0,0,10,0,0,10
"HARLOW, STEVE","HARLOW, STEVE",Assistant Deputy Minister,"Tourism, Culture and Sport",Meeting with external stakeholders,43622,43623,Ottawa ON,,,820.64,18,246.79,80,0,1165.43,0,0,1165.43
"HARRIS, MIKE","HARRIS, MIKE",Parliamentary Assistant,Natural Resources and Forestry,Attended an innovative skills training project funding announcement.,43713,43714,"Thunder Bay, ON",,,704.27,122.6,146.9,0,0,973.77,0,0,973.77
"HARRIS, MIKE","HARRIS, MIKE",Parliamentary Assistant,Natural Resources and Forestry,Attended a meeting with the Tennessee Wildlife Resources Agency.,43683,43683,"Nashville, TN",,,0,25.24,0,0,0,25.24,0,0,25.24
"HARRIS, MIKE","HARRIS, MIKE",Parliamentary Assistant,Natural Resources and Forestry,Attended the 2019 Association of Municipalities of Ontario Conference.,43695,43696,"Ottawa, ON",,,0,492.3,387.82,12.5,0,892.62,0,0,892.62
"HARRIS, MIKE","HARRIS, MIKE",Parliamentary Assistant,Natural Resources and Forestry,Attended the Ontario Commercial Fisheries Conference.,43840,43841,"Niagara Falls, ON",,,0,117.6,208,0,0,325.6,0,0,325.6
"HARRIS, MIKE","HARRIS, MIKE",Parliamentary Assistant,Natural Resources and Forestry,Attended a Ducks Unlimited Canada announcement.,43872,43872,"Strathroy, ON",,,0,119.2,0,0,0,119.2,0,0,119.2
"HARRIS, MIKE","HARRIS, MIKE",Parliamentary Assistant,Natural Resources and Forestry,Attended a speaking engagement at the Northern Ontario Tourism Summit.,43788,43788,"Timmins, ON",,,621.78,0,206.84,0,0,828.62,0,0,828.62
"HAYHURST, DAVID","HAYHURST, DAVID",Assistant Deputy Minister,Natural Resources and Forestry,Travel to attend routine ministry meetings and meet with stakeholders,43669,43678,"Toronto, ON",,,1363.05,226.85,667.5,157.5,0,2414.9,0,0,2414.9
"HAYHURST, DAVID","HAYHURST, DAVID",Assistant Deputy Minister,Natural Resources and Forestry,Travel to attend partner meeting.,43784,43784,"Toronto, ON",,,622.35,110,0,32.5,0,764.85,0,0,764.85
"HAYHURST, DAVID","HAYHURST, DAVID",Assistant Deputy Minister,Natural Resources and Forestry,Travel to attend routine ministry meetings and to meet with stakeholders.,43698,43719,"Toronto, ON",,,1184.72,221.35,417.19,67.5,0,1890.76,0,0,1890.76
"HAYHURST, DAVID","HAYHURST, DAVID",Assistant Deputy Minister,Natural Resources and Forestry,Travel to attend routine ministry meetings.,43731,43768,"Toronto, ON",,,1175.1,209,904.9,225,0,2514,0,0,2514
"HAYHURST, DAVID","HAYHURST, DAVID",Assistant Deputy Minister,Natural Resources and Forestry,Travel to attend routine ministry meetings and to meet with stakeholders.,43803,43817,"Toronto, ON",,,1254.65,240,340.8,145,0,1980.45,0,0,1980.45
"HAYHURST, DAVID","HAYHURST, DAVID",Assistant Deputy Minister,Natural Resources and Forestry,Travel to meet with stakeholders. Some meals provided.,43844,43846,"Timmins, ON",,,0,0,279.7,80,0,359.7,0,0,359.7
"HEENAN, MICHAEL","HEENAN, MICHAEL",Assistant Deputy Minister,Health and Long Term Care,Hospital Site Visits,43726,43783,"Toronto, Moose Factory, ON",,,2613.12,189,233.91,57.5,0,3093.53,0,0,3093.53
"HEENAN, MICHAEL","HEENAN, MICHAEL",Assistant Deputy Minister,Health and Long Term Care,Hospital Visits,43784,43860,"Toronto, Burlington, Hamilton, Kingston, ON",,,0,154.3,168.15,12.5,0,334.95,0,0,334.95
"HELIE, MICHEL","HELIE, MICHEL",Assistant Deputy Attorney General,Attorney General,Attended Federal Provincial Territorial Management Forum. Meals do not apply. Flight cost includes transferred flight credit of $958.32.,43738,43740,"Edmonton, AB",,,594.39,128.96,370.5,0,0,1093.85,0,0,1093.85
"HELIE, MICHEL","HELIE, MICHEL",Assistant Deputy Attorney General,Attorney General,"Attended meeting at Ontario's Ministry of Agriculture, Food and Rural Affairs - Legal Services Branch.",43656,43656,"Guelph, ON",,,0,62.98,0,0,0,62.98,0,0,62.98
"HETMANCZUK, LARYSSA","HETMANCZUK, LARYSSA",Staff to Minister,Office of the Premier,Provided support to the Premier at the 2019 Association of Municipalities of Ontario Conference.,43695,43697,"Ottawa, ON",,,391.36,38.47,451.28,35,0,916.11,0,0,916.11
"HETMANCZUK, LARYSSA","HETMANCZUK, LARYSSA",Staff to Minister,Office of the Premier,Provided support to the Premier at the International Plowing Match.,43723,43725,"Timmins, ON",,,267.02,0,314.96,32.5,0,614.48,0,0,614.48
"HILLIER, JOSEPH","HILLIER, JOSEPH",Staff to Minister,Attorney General,Attended stakeholder meetings.,43739,43740,"Manitoulin Island, ON",,,0,233.3,0,0,0,233.3,0,0,233.3
"HILLIER, JOSEPH","HILLIER, JOSEPH",Staff to Minister,Attorney General,Attended the Canadian Gaming Summit.,43634,43636,"Edmonton, AB",,,1140.31,105.4,446.84,0,0,1692.55,0,0,1692.55
"HILLIER, JOSEPH","HILLIER, JOSEPH",Staff to Minister,Attorney General,Provided support to the Minister at the 2019 Association of Municipalities of Ontario Conference.,43695,43699,"Ottawa, ON",,,0,382.82,593.1,0,0,975.92,0,0,975.92
"HOGARTH, CHRISTINE","HOGARTH, CHRISTINE",Parliamentary Assistant,Ministry of the Solicitor General,Provided support to the Minister during a funding announcement for Specialized Disaster Search and Rescue Teams and during a tour of Ontario Provincial Police facility.,43684,43684,"Toronto, Thunder Bay, ON",,,531.74,0,0,0,0,531.74,0,0,531.74
"HOGARTH, CHRISTINE","HOGARTH, CHRISTINE",Parliamentary Assistant,Ministry of the Solicitor General,Attended a funding announcement for Specialized Disaster Search and Rescue Teams and a tour of Ontario Provincial Police facility.,43684,43684,"Toronto, Thunder Bay, ON",,,0,42.87,0,0,0,42.87,0,0,42.87
"HOGARTH, CHRISTINE","HOGARTH, CHRISTINE",Parliamentary Assistant,Ministry of the Solicitor General,Attended a funding announcement for Specialized Disaster Search and Rescue Teams.,43693,43693,"Thunder Bay, ON",,,0,0,0,12.5,0,12.5,0,0,12.5
"HOGARTH, CHRISTINE","HOGARTH, CHRISTINE",Parliamentary Assistant,Ministry of the Solicitor General,Attended stakeholder events.,43850,43854,"Orillia, ON",,,0,212.8,0,0,0,212.8,0,0,212.8
"HOGEVEEN, EMILY","HOGEVEEN, EMILY",Staff to Minister,Finance,"Provided support to the Minister at the Finance Minister's meeting, pre-budget consultations and stakeholder meetings.",43815,43817,"Ottawa, ON",,,338.01,10.97,84.6,67.5,0,501.08,0,0,501.08
"HOGEVEEN, EMILY","HOGEVEEN, EMILY",Staff to Minister,Finance,Provided support to the Minister during pre-budget consultations and stakeholder meetings.,43901,43902,"Ottawa, ON",,,1086.83,27,0,45,0,1158.83,0,0,1158.83
"HOLMES, AMANDA","HOLMES, AMANDA",Assistant Deputy Minister,Natural Resources and Forestry,Travel for regular government business,43612,43615,"Toronto, Peterborough, ON",,,547.05,113.82,589.12,180,0,1429.99,0,0,1429.99
"HOLMES, AMANDA","HOLMES, AMANDA",Assistant Deputy Minister,Natural Resources and Forestry,Travel for regular government business,43619,43622,"Toronto, ON",,,577.87,0,652.23,180,0,1410.1,0,0,1410.1
"HOLMES, AMANDA","HOLMES, AMANDA",Assistant Deputy Minister,Natural Resources and Forestry,Travel for regular government business,43627,43629,"Toronto, ON",,,537.1,41.25,434.82,135,0,1148.17,0,0,1148.17
"HOLMES, AMANDA","HOLMES, AMANDA",Assistant Deputy Minister,Natural Resources and Forestry,Travel to Peterborough to attend staff meeting,43655,43658,"Peterborough, ON",,,542.08,173.01,499.47,180,0,1394.56,0,0,1394.56
"HOLMES, AMANDA","HOLMES, AMANDA",Assistant Deputy Minister,Natural Resources and Forestry,Travel for regular government busines,43661,43663,"Toronto, ON",,,587.82,40.25,399.56,135,0,1162.63,0,0,1162.63
"HOLMES, AMANDA","HOLMES, AMANDA",Assistant Deputy Minister,Natural Resources and Forestry,Travel for regular government business,43633,43634,"Toronto, ON",,,573.94,52.28,217.41,90,0,933.63,0,0,933.63
"HOLMES, AMANDA","HOLMES, AMANDA",Assistant Deputy Minister,Natural Resources and Forestry,Travel for regular government business,43640,43642,"Toronto, ON",,,544.07,19.8,467.72,135,0,1166.59,0,0,1166.59
"HOLMES, AMANDA","HOLMES, AMANDA",Assistant Deputy Minister,Natural Resources and Forestry,Travel for regular government business,43648,43649,"Toronto, ON",,,554.01,22,199.78,90,0,865.79,0,0,865.79
"HOLMES, AMANDA","HOLMES, AMANDA",Assistant Deputy Minister,Natural Resources and Forestry,Travel for regular government business,43669,43670,"Toronto, ON",,0,635.92,51.5,199.78,90,0,977.2,0,0,977.2
"HOLMES, AMANDA","HOLMES, AMANDA",Assistant Deputy Minister,Natural Resources and Forestry,Travel for regular government business,43677,43678,"Toronto, ON",,,563.95,72.75,199.78,90,0,926.48,0,0,926.48
"HOLMES, AMANDA","HOLMES, AMANDA",Assistant Deputy Minister,Natural Resources and Forestry,Travel for regular government business,43683,43684,"Toronto, ON",,,621.63,47,199.78,90,0,958.41,0,0,958.41
"HOLMES, AMANDA","HOLMES, AMANDA",Assistant Deputy Minister,Natural Resources and Forestry,Travel for regular government business,43689,43692,"Toronto, North Bay, ON",,,583.84,220.66,599.34,180,0,1583.84,0,0,1583.84
"HOLMES, AMANDA","HOLMES, AMANDA",Assistant Deputy Minister,Natural Resources and Forestry,Travel to attend Association of Municipalities Conference,43695,43698,"Ottawa, ON",,,707.46,121.33,666.33,157.5,0,1652.62,0,0,1652.62
"HOLMES, AMANDA","HOLMES, AMANDA",Assistant Deputy Minister,Natural Resources and Forestry,Travel for regular government business,43703,43708,"Toronto, ON",,,491.36,17.85,599.34,135,0,1243.55,0,0,1243.55
"HOLMES, AMANDA","HOLMES, AMANDA",Assistant Deputy Minister,Natural Resources and Forestry,Travel for regular government business,43711,43712,"Toronto, ON",,,621.63,27.5,217.41,90,0,956.54,0,0,956.54
"HOLMES, AMANDA","HOLMES, AMANDA",Assistant Deputy Minister,Natural Resources and Forestry,Travel for regular government business,43719,43720,"Toronto, ON",,,621.63,27.5,217.41,90,0,956.54,0,0,956.54
"HOLMES, AMANDA","HOLMES, AMANDA",Assistant Deputy Minister,Natural Resources and Forestry,Travel for routine Ministry meetings.,43725,43727,"Toronto, Peterborough, ON",,,621.63,148.7,359.95,135,0,1265.28,0,0,1265.28
"HOLMES, AMANDA","HOLMES, AMANDA",Assistant Deputy Minister,Natural Resources and Forestry,Travel for Regular Government Business,43773,43775,"Toronto, Peterborough, ON",,,573.51,133.8,285.9,135,0,1128.21,0,0,1128.21
"HOLMES, AMANDA","HOLMES, AMANDA",Assistant Deputy Minister,Natural Resources and Forestry,Travel for Regular Government Business,43781,43783,"Toronto, Peterborough, ON",,,493.96,190.68,309.45,135,0,1129.09,0,0,1129.09
"HOLMES, AMANDA","HOLMES, AMANDA",Assistant Deputy Minister,Natural Resources and Forestry,Travel to attend routine Ministry meetings.,43731,43734,"Toronto, Peterborough, ON",,,665.38,207.79,502.49,180,0,1555.66,0,0,1555.66
"HOLMES, AMANDA","HOLMES, AMANDA",Assistant Deputy Minister,Natural Resources and Forestry,Travel for Regular Government Business,43738,43741,Toronto/Peterborough,,,597.76,170.17,597.74,180,0,1545.67,0,0,1545.67
